5.118687637150287628e-03,5.091974977403879166e-03,5.150374025106430054e-03,5.176092963665723801e-03,5.519041791558265686e-03,5.549632944166660309e-03,5.625188350677490234e-03,5.705996416509151459e-03,5.771068856120109558e-03,5.704019684344530106e-03,5.471641663461923599e-03,5.395568441599607468e-03,5.332292057573795319e-03,5.082817748188972473e-03,5.022053606808185577e-03,5.020160228013992310e-03,5.075760185718536377e-03,5.048572551459074020e-03,4.953094758093357086e-03,4.993195179849863052e-03,5.041409283876419067e-03,5.100585520267486572e-03,4.853523336350917816e-03,4.785071592777967453e-03,4.606130998581647873e-03,4.635099321603775024e-03,4.732720553874969482e-03,4.971138201653957367e-03,4.961221944540739059e-03,4.967995453625917435e-03,5.078325979411602020e-03,5.345850717276334763e-03,5.190236493945121765e-03,5.290635395795106888e-03,5.357525777071714401e-03,5.506889894604682922e-03,5.394732113927602768e-03,5.230844486504793167e-03,5.308300722390413284e-03,5.351830273866653442e-03,5.314713343977928162e-03
5.095077678561210632e-03,5.034297239035367966e-03,5.048260558396577835e-03,5.058950278908014297e-03,5.240130703896284103e-03,5.356549751013517380e-03,5.542479455471038818e-03,5.656848661601543427e-03,5.783812142908573151e-03,5.695559084415435791e-03,5.573902744799852371e-03,5.361269228160381317e-03,5.290245171636343002e-03,5.127401091158390045e-03,5.092994775623083115e-03,5.094213411211967468e-03,5.186085123568773270e-03,5.072326399385929108e-03,5.073420703411102295e-03,5.079085472971200943e-03,5.156553350389003754e-03,5.095291417092084885e-03,4.831239115446805954e-03,4.837955348193645477e-03,4.775887355208396912e-03,4.743866622447967529e-03,4.860078915953636169e-03,5.050092935562133789e-03,5.091280210763216019e-03,5.166314542293548584e-03,5.323444958776235580e-03,5.640000104904174805e-03,5.588646512478590012e-03,5.572048015892505646e-03,5.548174958676099777e-03,5.689147859811782837e-03,5.616403184831142426e-03,5.621427670121192932e-03,5.693947896361351013e-03,5.704044830054044724e-03,5.655067507177591324e-03
4.896861966699361801e-03,4.824473056942224503e-03,4.734343383461236954e-03,4.719223827123641968e-03,4.901839420199394226e-03,5.001605954021215439e-03,5.190452095121145248e-03,5.216870922595262527e-03,5.320982076227664948e-03,5.313474684953689575e-03,5.262479186058044434e-03,5.170118529349565506e-03,5.106132943183183670e-03,5.002304445952177048e-03,5.027933977544307709e-03,5.043642595410346985e-03,5.118526052683591843e-03,5.073857959359884262e-03,5.039548035711050034e-03,4.951579961925745010e-03,4.885986447334289551e-03,4.764567129313945770e-03,4.864315968006849289e-03,4.754825029522180557e-03,4.682323429733514786e-03,4.682654980570077896e-03,4.781726282089948654e-03,4.928119946271181107e-03,5.006562918424606323e-03,5.033452063798904419e-03,5.175933707505464554e-03,5.375738721340894699e-03,5.385553464293479919e-03,5.301767960190773010e-03,5.469931755214929581e-03,5.712791811674833298e-03,5.627718754112720490e-03,5.608210340142250061e-03,5.704478360712528229e-03,5.656028166413307190e-03,5.591665860265493393e-03
4.909567069262266159e-03,4.801132250577211380e-03,4.674505908042192459e-03,4.712810739874839783e-03,4.784427583217620850e-03,5.020067095756530762e-03,5.079590249806642532e-03,5.184613633900880814e-03,5.247989669442176819e-03,5.140370689332485199e-03,5.227490328252315521e-03,5.140271503478288651e-03,5.240876693278551102e-03,5.137727130204439163e-03,5.122090689837932587e-03,5.221361294388771057e-03,5.330509506165981293e-03,5.253481678664684296e-03,5.261557642370462418e-03,5.208853632211685181e-03,5.055819172412157059e-03,4.984703380614519119e-03,4.791007842868566513e-03,4.826469346880912781e-03,4.795682616531848907e-03,4.822881426662206650e-03,4.852054640650749207e-03,4.992186091840267181e-03,5.071277730166912079e-03,5.100085400044918060e-03,5.246989428997039795e-03,5.504906177520751953e-03,5.459041334688663483e-03,5.459754262119531631e-03,5.557598080486059189e-03,5.737076047807931900e-03,5.687495693564414978e-03,5.695900879800319672e-03,5.859771277755498886e-03,5.898354109376668930e-03,5.784356500953435898e-03
4.856208804994821548e-03,4.791032057255506516e-03,4.684843588620424271e-03,4.711240064352750778e-03,4.857951775193214417e-03,5.057381466031074524e-03,5.160361528396606445e-03,5.211702547967433929e-03,5.406215321272611618e-03,5.405592732131481171e-03,5.137841217219829559e-03,5.118906963616609573e-03,5.211133975535631180e-03,5.188320297747850418e-03,5.193898919969797134e-03,5.345466081053018570e-03,5.350701045244932175e-03,5.086005199700593948e-03,4.979755263775587082e-03,5.049327388405799866e-03,4.908565897494554520e-03,4.875238053500652313e-03,4.732924047857522964e-03,4.757703747600317001e-03,4.793104715645313263e-03,4.841469693928956985e-03,4.915102850645780563e-03,5.086682736873626709e-03,5.138709675520658493e-03,5.213638767600059509e-03,5.304130259901285172e-03,5.517433863133192062e-03,5.605421494692564011e-03,5.620607640594244003e-03,5.709518678486347198e-03,5.895519629120826721e-03,5.840901285409927368e-03,5.873960908502340317e-03,5.908699706196784973e-03,5.856998264789581299e-03,5.706185940653085709e-03
4.806665237993001938e-03,4.746438469737768173e-03,4.746052902191877365e-03,4.796508233994245529e-03,5.017159041017293930e-03,5.083550233393907547e-03,5.263017024844884872e-03,5.247395951300859451e-03,5.449762567877769470e-03,5.337635520845651627e-03,5.279644392430782318e-03,5.262860562652349472e-03,5.179480183869600296e-03,5.161853972822427750e-03,5.087784957140684128e-03,5.079643800854682922e-03,5.057258997112512589e-03,5.098765250295400620e-03,4.994137212634086609e-03,4.940888844430446625e-03,4.898606333881616592e-03,4.778902046382427216e-03,4.692499060183763504e-03,4.682971164584159851e-03,4.655746743083000183e-03,4.711016081273555756e-03,4.868580028414726257e-03,5.149141419678926468e-03,5.218246020376682281e-03,5.241412669420242310e-03,5.395821295678615570e-03,5.561288911849260330e-03,5.608615931123495102e-03,5.628695245832204819e-03,5.676805973052978516e-03,5.772831384092569351e-03,5.822411272674798965e-03,5.800894927233457565e-03,5.761152133345603943e-03,5.440566223114728928e-03,5.284323822706937790e-03
4.954496864229440689e-03,5.033997353166341782e-03,5.086314398795366287e-03,5.050760228186845779e-03,5.168395116925239563e-03,5.463603418320417404e-03,5.423913709819316864e-03,5.495065823197364807e-03,5.724352318793535233e-03,5.648696329444646835e-03,5.407909862697124481e-03,5.309901665896177292e-03,5.261036567389965057e-03,5.256369244307279587e-03,5.060984287410974503e-03,5.114978644996881485e-03,5.067205987870693207e-03,5.105012562125921249e-03,5.157673731446266174e-03,5.140522494912147522e-03,5.033674649894237518e-03,4.938611295074224472e-03,4.839183762669563293e-03,4.834075924009084702e-03,4.780534189194440842e-03,4.872645251452922821e-03,4.999280907213687897e-03,5.272688809782266617e-03,5.435352213680744171e-03,5.542550701647996902e-03,5.663905292749404907e-03,5.808367859572172165e-03,5.788904149085283279e-03,5.920149851590394974e-03,6.029114592820405960e-03,6.110159214586019516e-03,5.954592954367399216e-03,5.748402792960405350e-03,5.518130026757717133e-03,5.325017962604761124e-03,5.111713893711566925e-03
5.048457533121109009e-03,5.177932325750589371e-03,5.307658109813928604e-03,5.323403049260377884e-03,5.378598347306251526e-03,5.374293774366378784e-03,5.388491787016391754e-03,5.420708097517490387e-03,5.445226561278104782e-03,5.449051037430763245e-03,5.263010039925575256e-03,5.243906751275062561e-03,5.240175407379865646e-03,5.280159413814544678e-03,5.156931467354297638e-03,5.115675274282693863e-03,5.137781146913766861e-03,5.175767932087182999e-03,5.234315060079097748e-03,5.375934299081563950e-03,5.365326534956693649e-03,5.129090975970029831e-03,5.077303387224674225e-03,4.915995523333549500e-03,4.854102153331041336e-03,4.971130751073360443e-03,5.151930730789899826e-03,5.366654135286808014e-03,5.473032128065824509e-03,5.610559601336717606e-03,5.823546089231967926e-03,5.999867804348468781e-03,5.946715362370014191e-03,5.996215622872114182e-03,5.982548929750919342e-03,5.881447345018386841e-03,5.700923036783933640e-03,5.528663285076618195e-03,5.243464838713407516e-03,5.214357282966375351e-03,5.125679075717926025e-03
4.989867098629474640e-03,5.003711208701133728e-03,5.146819166839122772e-03,5.295694805681705475e-03,5.338426213711500168e-03,5.304691847413778305e-03,5.391301121562719345e-03,5.317994393408298492e-03,5.319830030202865601e-03,5.328143481165170670e-03,5.308595951646566391e-03,5.298059899359941483e-03,5.302225239574909210e-03,5.452474579215049744e-03,5.131115205585956573e-03,5.069996695965528488e-03,5.119010806083679199e-03,5.363864824175834656e-03,5.350596271455287933e-03,5.332172382622957230e-03,5.340855568647384644e-03,5.193733144551515579e-03,4.998775199055671692e-03,4.951924551278352737e-03,4.934953060001134872e-03,5.108959972858428955e-03,5.235062446445226669e-03,5.264854524284601212e-03,5.417171400040388107e-03,5.470680538564920425e-03,5.641910247504711151e-03,5.724815186113119125e-03,5.734228529036045074e-03,5.681400652974843979e-03,5.637149792164564133e-03,5.643829703330993652e-03,5.463254172354936600e-03,5.193405784666538239e-03,5.021502263844013214e-03,5.034493748098611832e-03,4.870991222560405731e-03
4.893290344625711441e-03,5.194083787500858307e-03,5.328798200935125351e-03,5.347661208361387253e-03,5.460535641759634018e-03,5.457462277263402939e-03,5.520360544323921204e-03,5.437389016151428223e-03,5.442256573587656021e-03,5.556586198508739471e-03,5.507986992597579956e-03,5.399785470217466354e-03,5.433811806142330170e-03,5.553198512643575668e-03,5.295487120747566223e-03,5.331194493919610977e-03,5.420692265033721924e-03,5.668519064784049988e-03,5.436188541352748871e-03,5.465435795485973358e-03,5.580426193773746490e-03,5.453875288367271423e-03,5.288932938128709793e-03,5.324771162122488022e-03,5.328800994902849197e-03,5.435515195131301880e-03,5.394167266786098480e-03,5.388723220676183701e-03,5.493528209626674652e-03,5.447927862405776978e-03,5.532980896532535553e-03,5.567708984017372131e-03,5.512891337275505066e-03,5.392590072005987167e-03,5.362158641219139099e-03,5.410518497228622437e-03,5.255829542875289917e-03,5.010069813579320908e-03,5.036530084908008575e-03,5.026191938668489456e-03,4.917693790048360825e-03
